time,open,high,low,close,EMA,EMA,EMA,EMA,Volume,Volume MA,EMA,EMA,EMA,EMA,Histogram,MACD,Signal,MF,RSI
2019-04-01T00:00:00Z,0.135,0.13679,0.088,0.09433,NaN,NaN,NaN,NaN,69742135.10000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-01T00:00:00Z,0.094,0.16541,0.0775,0.13728,NaN,NaN,NaN,NaN,315479018.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-01T00:00:00Z,0.13727,0.14779,0.10901,0.11526,NaN,NaN,NaN,NaN,179576023.39999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-01T00:00:00Z,0.11556,0.14039,0.0905,0.14022,NaN,NaN,NaN,NaN,88250823.30000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-01T00:00:00Z,0.14039,0.141,0.10471,0.11304,NaN,NaN,NaN,NaN,45612940.999999985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-01T00:00:00Z,0.11304,0.1165,0.07609,0.0827,NaN,NaN,NaN,NaN,26993313.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-01T00:00:00Z,0.0827,0.113,0.07804,0.09297,NaN,NaN,NaN,NaN,64603913.99999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-11-01T00:00:00Z,0.09359,0.09707,0.05298,0.07015,NaN,NaN,NaN,NaN,47664579.300000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-12-01T00:00:00Z,0.07065,0.13888,0.06878,0.08684,NaN,NaN,NaN,0.10364333333333334,127980864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-01-01T00:00:00Z,0.08726,0.11968,0.0821,0.10638,NaN,NaN,NaN,0.10419066666666667,77336280.30000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-02-01T00:00:00Z,0.10577,0.1825,0.10312,0.11712,NaN,NaN,NaN,0.10677653333333334,224003730.10000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-03-01T00:00:00Z,0.11714,0.147,0.03554,0.07421,NaN,NaN,NaN,0.10026322666666668,182817417.50000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-04-01T00:00:00Z,0.07426,0.127,0.06918,0.12033,NaN,NaN,0.10391,0.10427658133333334,86248926.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-01T00:00:00Z,0.12014,0.589,0.12014,0.24692,NaN,NaN,0.12434,0.13280526506666668,846719206.4000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.98322309297815,NaN
2020-06-01T00:00:00Z,0.24683,0.305,0.1923,0.22173,NaN,NaN,0.13825285714285715,0.15059021205333334,613974792.3999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.42404606515319,63.60181072770755
2020-07-01T00:00:00Z,0.2214,0.2835,0.21,0.26938,NaN,NaN,0.156985306122449,0.17434816964266667,337602733.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.01880388746059,67.19622930871647
2020-08-01T00:00:00Z,0.2694,0.58867,0.249,0.47619,NaN,NaN,0.20258597667638484,0.23471653571413334,769177030.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.37630884629667,77.55587436349434
2020-09-01T00:00:00Z,0.47676,0.79893,0.37,0.74859,NaN,NaN,0.2805865514369013,0.33749122857130665,476075484.8000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.91353655184112,84.49950850071622
2020-10-01T00:00:00Z,0.7486,0.79436,0.57277,0.61054,NaN,NaN,0.32772275837448683,0.3921009828570453,334044173.3999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.37325408935004,72.29292980611763
2020-11-01T00:00:00Z,0.61001,0.75129,0.5531,0.6428,NaN,NaN,0.37273379289241726,0.44224078628563623,354604486.4000001,263425393.68499994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.39146911801367,73.26485956054469
2020-12-01T00:00:00Z,0.64274,1.89,0.584,1.86224,NaN,0.30615333333333333,0.5855203939077862,0.726240629028509,703114946.5999999,295094034.25999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.25886910649152,88.9887745089685
2021-01-01T00:00:00Z,1.86057,2.51,1.46,1.91015,NaN,0.45197121212121216,0.7747531947781024,0.9630225032228072,639796711.5000002,311309918.90999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.0263943454597,89.25613016242366
2021-02-01T00:00:00Z,1.91001,2.5844,1.84426,2.2845,NaN,0.6185647382920111,0.9904313098098021,1.2273180025782457,83170109.59999996,306489623.21999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.44717208101453,91.07881859073004
