time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,EMA,EMA,EMA,Volume,Volume MA,Histogram,MACD,Signal,MF,RSI
2014-05-01T00:00:00Z,46290917.11766338,50209937.228829384,43845186.289756775,47063989.46392536,NaN,NaN,NaN,NaN,NaN,41364869.908046015,43623219.14179168,44135733.528410256,22314455.32365056,33985056.816758275,NaN,3438366.536877148,NaN,40.167390441786715,57.52387553318241
2014-05-02T00:00:00Z,47063989.46392536,47768945.34594345,41349814.54485893,45198990.89679718,NaN,NaN,NaN,NaN,NaN,41713426.361568846,43848329.39250675,44348385.00208764,22314455.32365056,33696286.44736828,NaN,3298317.63478484,NaN,41.152421422585824,54.13100555478819
2014-05-03T00:00:00Z,42134486.11227131,42911845.90211201,36209495.79309082,40327114.995718956,NaN,NaN,NaN,NaN,NaN,41587398.05558249,43345298.76439421,43544131.0008139,22314455.32365056,33150332.013062425,NaN,2762365.373118989,NaN,34.859841744122576,46.42737257403942
2014-05-04T00:00:00Z,40476225.209267616,45381637.56597996,38790408.37745476,42638485.14786625,NaN,NaN,NaN,NaN,39707333.912386134,41682951.42760829,43244325.3906045,43363001.83022437,21910472.681438547,32584178.446645964,-974290.7996246833,2495362.611892596,3469653.411517279,30.697004231515194,50.05871472658116
2014-05-05T00:00:00Z,42006077.339943886,44871953.28965759,36201267.326877594,40632932.99367905,NaN,NaN,NaN,NaN,39760225.288460016,41587495.206342,42871269.33390087,42816988.06291531,21910472.681438547,32018024.880229503,-1097524.195487936,2097748.1671573594,3195272.3626452954,32.718685734471535,47.07689632607705
2014-05-06T00:00:00Z,42139896.24109268,43500629.45361328,37487382.399077415,40894623.86332226,NaN,NaN,NaN,NaN,39825048.06416643,41524506.90243111,42588891.409532495,42432515.2229967,21910472.681438547,31451871.313813042,-1129660.6569506028,1783196.541457042,2912857.198407645,27.92404701855736,47.51620122958505
2014-05-07T00:00:00Z,42196300.33291912,45345574.270254135,40050461.12019253,43401685.247200966,NaN,NaN,NaN,NaN,40029427.3317684,41695159.47922837,42705004.814913705,42626349.22783755,21910472.681438547,30885717.74739658,-957145.6525913915,1716425.1326684058,2673570.7852597972,35.5237453872988,51.65639667811778
2014-05-08T00:00:00Z,43408259.49400234,45494446.17654228,41031975.19403744,42786139.45228386,NaN,NaN,NaN,NaN,40186953.738655,41794339.47677887,42716595.477395155,42658307.27272681,21910472.681438547,30319564.180980124,-862498.5624269061,1595447.5822261646,2457946.1446530707,44.146227739198636,50.60095466666811
2014-05-09T00:00:00Z,42972850.426612854,48320459.71993637,40629703.18765068,47293385.936590195,NaN,NaN,NaN,NaN,40593035.57853701,42294252.79130717,43370422.68585159,43585323.00549949,21910472.681438547,29753410.614563663,-492728.68501832196,1842035.2883801684,2334763.9733984903,54.02427549642869,57.45564494330976
2014-05-10T00:00:00Z,46702167.29033375,51604697.218408585,44715630.55510712,47181885.279904366,NaN,NaN,NaN,NaN,40969541.275758,42738583.01754328,43914917.34214484,44304635.460380465,21910472.681438547,28653190.04194211,-263535.7465294646,2005344.2902366593,2268880.036766124,65.07153740882833,57.244028083126985
2014-05-11T00:00:00Z,49167241.61338997,51033581.520199776,42909018.169501305,46918962.155986786,NaN,NaN,NaN,NaN,41309508.183199644,43118617.484674506,44344066.60126512,44827500.79950173,16341666.970210262,27274529.183759134,-143531.1593206739,2089466.0876152813,2232997.2469359552,65.90562824108335,56.71358268328755
2014-05-12T00:00:00Z,46670504.92457008,48644653.30324268,42746366.06589699,47415403.93842983,NaN,NaN,NaN,NaN,41658416.51206994,43509234.4350159,44782829.07800294,45345081.427287355,16341666.970210262,25895868.325576164,-49466.523269491736,2171164.0928490907,2220630.6161185824,59.594576574458955,57.5141159549682
2014-05-13T00:00:00Z,45820251.10125065,48301415.8402462,43927666.13891125,46890626.7168951,NaN,NaN,NaN,NaN,41957399.95234566,43816633.73336855,45083943.0264161,45654190.485208906,16341666.970210262,24517207.46739319,-41650.63658727007,2168567.320384495,2210217.956971765,58.87078419291015,56.32822396497548
2014-05-14T00:00:00Z,46608457.17245388,55916999.6171484,44001170.613562584,52381366.54964638,NaN,NaN,NaN,NaN,42553055.18647713,44595245.80757563,46126432.10116328,46999625.6980964,16341666.970210262,23138546.609210216,295687.6584971007,2579827.530093141,2284139.87159604,66.09353664944152,64.56171407918424
2014-05-15T00:00:00Z,52969420.36410427,69525833.33880615,48599824.72129917,61982368.68320942,NaN,NaN,NaN,NaN,43663301.67200469,46175893.34172416,48391565.89859845,49996174.295119,16341666.970210262,21759885.751027245,1083513.7901350483,3638532.1092648506,2555018.3191298023,65.90918585395558,73.84668018027004
2014-05-16T00:00:00Z,59268592.7343483,64775172.9620657,51392032.82308197,56780915.267861366,NaN,NaN,NaN,NaN,44412879.59176793,47139986.244100265,49590044.37992172,51353122.489667475,16341666.970210262,20381224.89284427,1165270.1436873316,4011605.998738967,2846335.8550516353,66.20833508786032,64.05507312701141
2014-05-17T00:00:00Z,59600470.5662508,62008580.25812912,51663899.62560177,54620890.09062672,NaN,NaN,NaN,NaN,44996194.477417,47820068.41196631,50308736.62430815,52006676.00985932,16341666.970210262,20082585.47517226,991630.7944891406,4085874.348163061,3094243.55367392,66.05967545619154,60.46934741411979
2014-05-18T00:00:00Z,55202532.139790535,64105382.714235306,50873604.601034164,62407051.42612457,NaN,NaN,NaN,NaN,45991100.588771716,49146157.776889786,52037067.310281925,54086751.09311237,8160356.40171052,19374880.529075257,1299499.088224729,4718617.413954832,3419118.3257301026,64.81940258182131,67.5261315090188
2014-05-19T00:00:00Z,62407070.632027626,67191827.5461464,59513065.48442268,63650053.40141678,NaN,NaN,NaN,NaN,47000183.60663715,50464693.742755875,53696065.32330119,55999411.554773256,8160356.40171052,18667175.582978256,1472497.1138734622,5259739.71807193,3787242.604198468,71.26259336450988,68.4930984920996
2014-05-20T00:00:00Z,64568505.91066265,75762838.18477058,56298467.049238205,66099250.766337395,NaN,NaN,NaN,NaN,48091558.87290574,51886017.10853601,55467948.95802065,58019379.397086084,8160356.40171052,17959470.636881255,1625512.6790821096,5819133.453051105,4193620.7739689955,70.3788275368438,70.3655522627607
2014-05-21T00:00:00Z,66288362.19850159,75906176.13925076,60121735.50527668,69529279.53396797,NaN,NaN,NaN,NaN,49316571.48210929,53489950.056302555,57476710.46887027,60321359.42446246,8160356.40171052,17251765.690784253,1816871.7929539494,6464710.515161432,4647838.722207483,69.35484442734352,72.80325631588744
2014-05-22T00:00:00Z,68980528.42954063,89147272.81250572,48381880.83799744,84173491.7854166,NaN,NaN,NaN,NaN,51308395.49944114,56279362.94076747,61290536.37123403,65091785.89665329,8160356.40171052,16544060.74468725,2733754.512563172,8065031.862911448,5331277.350348276,68.37671140916383,80.26666926595831
2014-05-23T00:00:00Z,82101783.86746979,105318250.37177849,76653375.56736755,89385188.70171833,NaN,NaN,NaN,NaN,53484212.25385698,59288983.46449027,65304058.13273179,69950466.4576663,8160356.40171052,15836355.798590248,3449124.993152662,9642683.591789104,6193558.598636442,67.59833980868004,82.14463285720375
2014-05-24T00:00:00Z,89278745.59177971,95884479.33211517,75451817.71555424,85062824.37066555,NaN,NaN,NaN,NaN,55288704.37481747,61632059.910506204,68126739.02386518,72972938.04026614,8160356.40171052,15148849.984603846,3384387.834532886,10424043.39180255,7039655.557269664,59.55848365652644,75.70941073590916
2014-05-25T00:00:00Z,85873328.86513805,106149541.8521986,76271213.95955944,96071152.4518013,NaN,NaN,NaN,47192887.84789479,57619129.979216546,64762886.50516939,72118798.0849989,77592580.92257318,51068089.591988996,16606730.830131367,3804743.219668,11795584.581854664,7990841.362186664,76.44323642265715,80.0055511168724
2014-05-26T00:00:00Z,97417101.17641544,104104682.07844925,70877987.53638935,80131238.96856117,NaN,NaN,NaN,48369257.53077573,58905536.2071791,66160009.45638683,73263432.49693637,78100312.53177078,51068089.591988996,18064611.67565889,2778663.8894806914,11464171.224037528,8685507.334556837,60.907455776795736,62.710246976160974
2014-05-27T00:00:00Z,77100763.96044064,91500581.54196644,62371550.82251835,77787571.91423607,NaN,NaN,NaN,49419911.61589932,59984509.67615379,67217060.58891858,73909738.12797917,78037764.40826383,51068089.591988996,19522492.521186408,1761123.6225430463,10886911.862735644,9125788.240192598,47.95657471397078,60.63473980064877
2014-05-28T00:00:00Z,76879494.50536537,81234261.01815605,59324516.19871807,61181860.190862656,NaN,NaN,NaN,49839981.207862295,60052929.70556572,66668406.00727713,72091469.85124825,74666583.5647836,51068089.591988996,20980373.36671393,-111907.71179671213,8985903.600446709,9097811.31224342,39.08779663487327,48.40938311317331
2014-05-29T00:00:00Z,62144288.66303921,77478840.35582924,54091564.68956852,72513254.90046597,NaN,NaN,NaN,50649740.98259814,60764948.288131446,67199755.90665793,72151724.85827935,74235917.83192007,51068089.591988996,22438254.21224145,-639820.9492945876,8298035.125625186,8937856.074919773,44.94380036726922,55.066962525538884
2014-05-30T00:00:00Z,74569969.81091976,94704190.11807728,58148262.17264843,76256268.326725,NaN,NaN,NaN,51564259.816316955,61650166.57605108,68023075.21757312,72738088.21091445,74639987.93088105,51068089.591988996,23896135.05776897,-779780.6230098289,7963130.296157487,8742910.919167316,53.842105458489144,57.03911962665874
2014-05-31T00:00:00Z,74787383.04415703,85963352.56497288,69039779.05792427,74272149.46469593,NaN,NaN,NaN,52375255.875187635,62371422.7411165,68591172.87640247,72957239.81859751,74566420.23764403,51068089.591988996,25632456.188857906,-1032956.5267270915,7451715.260758452,8484671.787485544,61.0423192173105,55.64489721843892
2014-06-01T00:00:00Z,76544376.32603645,104726131.36987114,71476855.94008446,88928521.00210762,NaN,NaN,NaN,53680729.629720494,63888971.213173136,70440022.70601203,75238851.41624181,77438840.39053676,48870486.42108879,27258897.16140183,-279510.7318779621,8135283.372638091,8414794.104516054,65.22756780059541,62.865595133907284
2014-06-02T00:00:00Z,88448319.31896973,111713306.60458374,82136338.55267143,95055963.47167587,NaN,NaN,NaN,55158416.55264747,65669942.19937329,72677835.50289056,78069867.42416096,80962265.00676458,48870486.42108879,28885338.133945756,521709.90207429416,9066931.48210892,8545221.580034627,68.8778133297719,65.40148563636026
2014-06-03T00:00:00Z,97360074.41485405,102368049.04813004,83960295.1988535,90296505.49152946,NaN,NaN,NaN,56413348.30046468,67077174.3874965,74279532.77458501,79816530.0052136,82829113.10371755,48870486.42108879,30511779.10648968,614907.9347236883,9313856.498439237,8698948.56371555,61.41995213647475,61.867386428112
2014-06-04T00:00:00Z,90129424.48337078,93618376.13926697,76171644.71587563,80990707.81691933,NaN,NaN,NaN,57291111.14033806,67872233.44060637,74889639.5966154,79984269.69260013,82461432.0463579,48870486.42108879,32138220.079033606,-32092.755108799785,8658832.61982955,8690925.37493835,55.67047464641287,55.547145141258696
2014-06-05T00:00:00Z,82005587.51927567,88014864.02441216,69133691.44163704,73083624.01347351,NaN,NaN,NaN,57855129.45723576,68170027.18762735,74725456.36178432,78998463.16701062,80585870.43978103,48870486.42108879,33764661.05157753,-1019783.0213940833,7416196.598195747,8435979.61958983,51.01036727242812,50.798495202546256
2014-06-06T00:00:00Z,73081356.82567787,84297464.03367805,69427803.64208412,79498011.54675007,NaN,NaN,NaN,58628089.531861275,68817340.57957722,75159325.01496303,79069827.22125912,80368298.66117483,48870486.42108879,35391102.024121456,-1252947.4231787045,6869795.34061645,8122742.763795154,53.808078760598114,54.217732537480224
2014-06-07T00:00:00Z,79894537.33097649,82340402.63090134,71455385.73068237,75049097.69407845,NaN,NaN,NaN,59214554.10908332,69173440.98612015,75149304.34942807,78495437.28880474,79304458.46775556,48870486.42108879,37426608.525090374,-1691381.562637736,6008515.810497984,7699897.37313572,50.928738348018754,51.54227577709528
2014-06-08T00:00:00Z,75661210.73390484,78972264.71857738,65984536.984544754,70995272.84595394,NaN,NaN,NaN,59635294.06397156,69277545.66382493,74771665.12183951,77423985.22554034,77642621.34339523,25623184.29693039,38299749.91985137,-2206422.6968841115,4941869.002030581,7148291.698914693,44.8515268790431,49.16171497815777
2014-06-09T00:00:00Z,71859508.99694633,74680179.87799263,64744887.97247028,70814107.77950573,NaN,NaN,NaN,60034537.41095492,69365349.2132924,74411887.18162735,76479717.01896396,76276918.63061734,25623184.29693039,39172891.314612366,-2490307.3203499205,4035407.548477292,6525714.868827213,47.08323421894897,49.05267830977021
2014-06-10T00:00:00Z,70749988.04842758,84159413.58161831,66827958.33910942,81828663.76259613,NaN,NaN,NaN,60812899.06637068,70077538.61610976,75086139.59807906,77243852.26805428,77387267.65701309,25623184.29693039,40046032.70937336,-1894265.1437888416,4157883.439091161,6052148.582880002,52.99163558344311,55.51302266268215
2014-06-11T00:00:00Z,81788459.45132637,88651365.99040413,72255075.23761272,75689364.28200245,NaN,NaN,NaN,61344201.395500384,70398214.36844648,75140978.20570846,77021782.55576116,77047686.98201096,25623184.29693039,40919174.10413436,-1868348.979519222,3716712.358480975,5585061.338000197,58.783569959923454,51.586510314498675
2014-06-12T00:00:00Z,75831589.69149113,84391122.93118572,64512903.86310005,73327806.56862926,NaN,NaN,NaN,61772187.2945407,70565619.63702835,74976144.42051944,76494071.7004566,76303710.89933462,25623184.29693039,41792315.498895355,-1955790.323390129,3140323.4337625355,5096113.7571526645,53.27454174350666,50.118022171779266
2014-06-13T00:00:00Z,71787758.50367546,85448965.41552925,70605608.6965456,76382637.1583767,NaN,NaN,NaN,62293989.075391985,70898020.63824825,75104007.39668828,76478152.48015948,76319496.15114304,25623184.29693039,42665456.89365635,-1759579.2479307791,2896639.6972391903,4656218.945169969,51.25629394076293,52.02068396482692
2014-06-14T00:00:00Z,76382611.31757164,78997279.77425385,65655053.316869736,73258749.87613201,NaN,NaN,NaN,62685587.675418414,71032919.45184161,74936256.71300136,76018237.82244126,75707346.89614084,25623184.29693039,41393211.62890342,-1786166.943041443,2423510.2663681656,4209677.2094096085,44.50176882569723,49.92359575835235
2014-06-15T00:00:00Z,74330881.68428421,80735020.59106445,67234158.53856754,74533434.07071495,NaN,NaN,NaN,63108725.046679005,71232948.85863437,74899636.4727935,75806123.00076608,75472564.33105567,80535855.16352603,42866599.90748027,-1666229.2287503714,2126890.6734716445,3793119.902222016,46.590861849861795,50.79524083119874
2014-06-16T00:00:00Z,76367959.53360367,79040892.73768234,70154625.26185513,73879061.15492535,NaN,NaN,NaN,63493379.907687806,71384155.27556528,74806856.89844185,75530828.45136027,75153863.6958296,80535855.16352603,44339988.18605712,-1580049.8043850013,1818057.6467407644,3398107.4511257657,48.105079751775385,50.31109332797906
2014-06-17T00:00:00Z,73890904.80903149,78211935.32110405,69689050.79068089,74269647.46654987,NaN,NaN,NaN,63878246.60621859,71549040.54362154,74758019.67736076,75350659.7392445,74977020.44997366,80535855.16352603,45813376.46463397,-1449258.980174597,1586533.7259075195,3035792.7060821163,46.602688742931086,50.61367164226065
2014-06-18T00:00:00Z,73768842.81404877,79305639.80594635,68256374.15629482,74994944.40768147,NaN,NaN,NaN,64275271.52769941,71745949.33585353,74779558.2892081,75299843.26330693,74980605.24151522,80535855.16352603,47286764.74321082,-1272699.261133608,1444918.6296651065,2717617.8907987145,57.0904312059891,51.20784323449834
2014-06-19T00:00:00Z,74595736.85761738,79881281.7808609,71256690.9251442,76705942.33452606,NaN,NaN,NaN,64719224.05651465,72029377.50720625,74954684.11150973,75500714.55919538,75325672.66011739,80535855.16352603,48760153.02178767,-1010902.1645391914,1453990.185124725,2464892.3496639165,66.4464205684111,52.65494182265154
2014-06-20T00:00:00Z,75979946.9854517,84962384.40852547,66186324.53589535,73028540.23566914,NaN,NaN,NaN,65015985.348627314,72086472.52026127,74779580.12279694,75147546.79869163,74866246.17522773,80535855.16352603,50233541.300364524,-1050974.818257227,1151173.8268423826,2202148.6450996096,56.5256256776788,49.272509573744344
2014-06-21T00:00:00Z,71794375.00918484,73875535.20168114,65420415.32055664,68760981.87519741,NaN,NaN,NaN,65149735.22457625,71896444.48340048,74232434.82756062,74235180.3810496,73645193.31522167,80535855.16352603,51816809.737486385,-1313419.9182598467,560373.7472748011,1873793.6655346479,54.61717614039868,45.610825006863706
2014-06-22T00:00:00Z,79492553.27818584,88943936.37170696,75591378.80258179,82417971.48740196,NaN,NaN,NaN,65766457.948248595,72497674.59791484,74976574.52390984,75404150.53909995,75399748.94965772,26183277.5768696,50682449.29527543,-554589.6274362584,1180556.6312393248,1735146.2586755832,58.20604015917775,56.70051023536988
2014-06-23T00:00:00Z,83036687.61842346,89014501.89258003,78343573.99254036,81130999.72156143,NaN,NaN,NaN,66315191.583009765,72991007.46212322,75536067.72369635,76222271.85088016,76545999.10403846,26183277.5768696,49548088.85306446,-147847.52617294225,1550336.8509594053,1698184.3771323476,61.709899771036255,55.55104016716591
2014-06-24T00:00:00Z,80556258.57684326,83530894.48186779,73172753.6925335,75751028.62001419,NaN,NaN,NaN,66652185.76290278,73148722.95685984,75555609.6233616,76154951.38932788,76387005.0072336,26183277.5768696,48413728.410853505,-243978.25529536512,1393211.5580131412,1637189.8133085063,58.09773711818591,50.905158922297986
2014-06-25T00:00:00Z,75793459.94415855,79116765.07931995,66446816.84511566,68491831.33035564,NaN,NaN,NaN,66717887.390311815,72882614.86391674,74913447.96036106,75060219.95233186,74807970.271858,26183277.5768696,47279367.96864255,-769632.3498835079,675149.3759541214,1444781.7258376293,54.62178476327371,45.38919145741223
2014-06-26T00:00:00Z,70856226.37058926,84543404.44611835,67779058.07099533,77089911.1932993,NaN,NaN,NaN,67088316.81184708,73123031.79702431,75111308.25426453,75350175.84389864,75264358.45614627,26183277.5768696,46145007.52643158,-523219.18226035545,790757.7480121851,1313976.9302725405,58.114962810050635,52.02068699606658
2014-06-27T00:00:00Z,78632595.10868454,84436761.31744194,73082549.68463802,77898277.56161499,NaN,NaN,NaN,67474386.8386245,73395902.98357235,75364669.1003873,75714190.37500097,75791142.27724001,26183277.5768696,45010647.084220625,-301735.3922202396,936807.6899972409,1238543.0822174805,58.167099668255275,52.60342226684105
2014-06-28T00:00:00Z,78400412.17469692,81150556.44530296,70693777.68577099,72433844.63125134,NaN,NaN,58363332.8629242,67651510.33121832,73340928.22058257,75098230.51228404,75245569.55446531,75119682.74804227,26183277.5768696,45038651.74821758,-507115.0801905121,604649.2319793403,1111764.3121698524,58.06686302430992,48.33018249708491
2014-06-29T00:00:00Z,74016510.23986816,77919313.47824955,69166852.24852371,72823077.54671669,NaN,NaN,58684660.52256404,67836209.16034326,73311336.75350453,74891398.42450519,74899499.26764408,74660361.70777716,26527669.4925235,45083876.00799724,-594555.086943998,368570.45348985493,963125.5404338529,51.05537241384979,48.65016882683196
2014-06-30T00:00:00Z,72515938.52526188,80336174.44795036,60212591.361177444,70088358.60849571,NaN,NaN,58938076.03558474,67916643.06920585,73127166.57378975,74454758.4412316,74212193.45919432,73745961.08792087,26527669.4925235,45129100.26777689,-801497.2346121899,-38746.00283138454,762751.2317808054,42.917273747123964,46.47256455838157
2014-07-01T00:00:00Z,69967009.57626247,74636010.02019691,60633941.76186085,64483215.137872696,NaN,NaN,59061301.348968916,67794020.6430868,72633226.49173734,73548254.5045626,72822339.41329123,71893411.89791124,26527669.4925235,45174324.52755655,-1253849.773226983,-804560.9847529233,449288.78847405966,47.05860565340865,42.29395647526462
2014-07-02T00:00:00Z,62900042.269132614,67647705.90234756,48959584.11406231,57425915.91008663,NaN,NaN,59024959.45032708,67423731.1883368,71764237.31564301,72082587.35961024,70622850.34140486,68999912.70034632,26527669.4925235,45219548.78733621,-1926123.1336070471,-1958365.1285347492,-32241.994927702122,37.10867573277515,37.69786902329421
2014-07-03T00:00:00Z,62231937.17376804,71580425.22087574,55639988.87683296,65169058.61731911,NaN,NaN,59161494.98737135,67343207.16794331,71387369.96145308,71454084.74667469,69843737.23796403,68233741.88374087,26527669.4925235,45264773.04711586,-1752077.2720670719,-2222338.585011542,-470261.3129444701,29.09525348235674,44.78731434376876
2014-07-04T00:00:00Z,64871298.285303116,72480747.82896805,60066841.8716383,66683701.37692642,NaN,NaN,59328655.12936146,67319653.38969271,71118588.89948013,71020413.53124303,69392303.54353009,67923733.78237799,26527669.4925235,45309997.30689552,-1450193.667048682,-2283003.396755323,-832809.7297066407,38.965326018908556,46.07983706037223
