time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,EMA,EMA,EMA,Volume,Volume MA,Histogram,MACD,Signal,MF,RSI
2020-07-01T13:00:00Z,94278716064.34,94948091563.75,94099204625,94538526452.5,NaN,NaN,NaN,NaN,NaN,NaN,93899644143.76988,94065422407.8657,274619515703.9996,NaN,NaN,NaN,NaN,66.69977200275466,NaN
2020-07-01T14:00:00Z,94608904695,95047086193.75,94608904695,94782732131.25,NaN,NaN,NaN,NaN,NaN,NaN,94025799570.55275,94208884352.54257,274619515703.9996,NaN,NaN,NaN,NaN,71.47297727625443,83.32796318712332
2020-07-01T15:00:00Z,94813578146.25,95117002033.75,94781436475,95114002033.75,NaN,NaN,NaN,NaN,NaN,NaN,94181257065.29521,94389907888.78406,274619515703.9996,NaN,NaN,NaN,NaN,78.6014943224088,85.79138193254596
2020-07-01T16:00:00Z,95127159151.25,95733162500,94901070531.25,95516121993.75,NaN,NaN,NaN,NaN,NaN,NaN,94371952055.07446,94615150709.77725,274619515703.9996,NaN,NaN,NaN,NaN,78.63108757897484,88.09156590487004
2020-07-01T17:00:00Z,95537809101.25,95689685329.99997,95420311793.75,95626962638.75003,NaN,NaN,NaN,NaN,NaN,NaN,94551239281.31383,94817513095.57181,274619515703.9996,NaN,NaN,NaN,NaN,78.66294503984378,88.63758697458614
2020-07-01T18:00:00Z,95642968456.25,95696155340,95381156250,95434143488.75,NaN,NaN,NaN,NaN,NaN,NaN,94677368453.8047,94940839174.20744,274619515703.9996,NaN,NaN,NaN,NaN,71.46874921580121,81.62595931711971
2020-07-01T19:00:00Z,95428059560,95680162500,94985142377.5,95105703923.74997,NaN,NaN,NaN,NaN,NaN,NaN,94738559235.22545,94973812124.11595,274619515703.9996,274619515703.9996,NaN,NaN,NaN,64.30539937527791,71.28233318014226
2020-07-01T20:00:00Z,95122172591.25,95443751590,95034220041.25,95246145510,NaN,NaN,NaN,NaN,NaN,94317879382.8219,94811071560.19324,95028278801.29276,274619515703.9996,274619515703.9996,NaN,NaN,NaN,64.22385383633232,72.86572252960747
2020-07-01T21:00:00Z,95241297704.99997,95434630287.5,95088728551.25,95317648418.75,NaN,NaN,NaN,NaN,NaN,94408767476.99718,94883439682.84421,95086152724.78421,274619515703.9996,274619515703.9996,NaN,NaN,NaN,64.2700119816692,73.66194589681444
2020-07-01T22:00:00Z,95358696316.25,95431050162.5,95022904695,95339759876.25,NaN,NaN,NaN,NaN,NaN,94493403149.65652,94948628281.90218,95136874155.07736,274619515703.9996,274619515703.9996,NaN,NaN,NaN,57.13217528264983,73.91683733722104
2020-07-01T23:00:00Z,95326152222.5,95494051505,95258547400.29999,95357314985.72,NaN,NaN,NaN,NaN,NaN,94571940589.29866,95007012096.73329,95180962321.20589,274619515703.9996,274619515703.9996,NaN,NaN,NaN,57.17111672413614,74.13089160028433
2020-07-02T00:00:00Z,95333707923.18002,95580311344,95283057249.75,95358587771.25,NaN,NaN,NaN,NaN,NaN,94643453969.47606,95057237193.09282,95216487411.2147,282413456584.7244,275009212748.0358,NaN,NaN,NaN,64.35697348788813,74.14745705153466
2020-07-02T01:00:00Z,95335374843.75,95672023580.25,95272580858.75,95667023580.25,NaN,NaN,NaN,NaN,NaN,94736505752.2737,95144349534.11528,95306594645.02176,282413456584.7244,275398909792.0721,NaN,659336820.3818054,NaN,71.49934546804886,77.84919427164506
2020-07-02T02:00:00Z,95667733051.5,95760480924.49997,95550437545.75,95550437545.75,NaN,NaN,NaN,NaN,NaN,94810499551.68063,95202362107.20595,95355363225.1674,282413456584.7244,275788606836.1083,NaN,639499782.3244476,NaN,71.58803208515705,73.56154194750822
2020-07-02T03:00:00Z,95553437545.75,95647630873.5,95514909236.25,95561881065,NaN,NaN,NaN,NaN,NaN,94878806961.98239,95253721958.31938,95396666793.13393,282413456584.7244,276178303880.14453,NaN,617583069.9139862,NaN,64.3634873988417,73.714572533566
2020-07-02T04:00:00Z,95558881065,95745231807.25,95452480892.75,95558252513.00003,NaN,NaN,NaN,NaN,NaN,94940574739.34763,95297226323.27376,95428983937.10715,282413456584.7244,276568000924.1808,NaN,593084415.6446686,NaN,64.45554470645418,73.56916183621608
2020-07-02T05:00:00Z,95556672008.5,95772366580.5,94919908375,94974099490.75,NaN,NaN,NaN,NaN,NaN,94943622444.02057,95251065347.19893,95338007047.83572,282413456584.7244,276957697968.217,NaN,520532415.0473938,NaN,57.28984357023866,54.82070323343799
2020-07-02T06:00:00Z,94963490538.5,95101333124,94736204125.50003,94988146155.74997,NaN,NaN,NaN,NaN,NaN,94947670054.17778,95213505462.70622,95268034869.41858,282413456584.7244,277347395012.25323,NaN,458878217.8837433,NaN,50.15174343603978,55.11690242051154
2020-07-02T07:00:00Z,94961142008.25,95172393614,94948297210.75,95097649611.99997,NaN,NaN,NaN,NaN,NaN,94961304559.43434,95196954626.89104,95233957817.93486,282413456584.7244,277737092056.2894,NaN,414079584.5032959,NaN,50.23229400315071,57.45841935536113
2020-07-02T08:00:00Z,95081646570.5,95133526728.25,94669383075.25,95062252204.75,NaN,NaN,NaN,NaN,NaN,94970481618.0994,95177711423.72803,95199616695.29788,282413456584.7244,278126789100.3257,NaN,371438359.65818787,NaN,50.15294803526061,56.43352298981653
2020-07-02T09:00:00Z,95062119090.5,95206022719,94926772219.25003,95005412937.25,NaN,NaN,NaN,NaN,94691586270.46265,94973657192.56763,95153097354.23117,95160775943.68831,282413456584.7244,278516486144.36194,-182258838.14771694,329262890.2535095,511521728.40122646,57.24220346518717,54.744903957244624
2020-07-02T10:00:00Z,94998412937.25,95015651547.5,94613050858.5,94793801220,NaN,NaN,NaN,NaN,94697427124.72192,94957306649.60693,95101769335.05528,95087380998.95065,282413456584.7244,278906183188.39813,-188748230.01742893,275586440.8794403,464334670.89686924,57.147451465571756,48.88071459503917
2020-07-02T11:00:00Z,94830937099.25,94859595205,94428752034.75,94801667829.25,NaN,NaN,NaN,NaN,94703383736.40924,94943157665.93813,95058897691.36882,95030238365.01053,282413456584.7244,279295880232.4344,-186652382.94815946,231019192.21166992,417671575.1598294,50.08184675406704,49.098999226075904
2020-07-02T12:00:00Z,94768136201.75,95246705156.75003,94675708134.75,95224356350,NaN,NaN,NaN,NaN,94733153600.043,94968721182.67102,95082534642.60185,95069061962.00842,282413456584.7244,279685577276.4706,-152386958.37331027,227187877.19319153,379574835.5665018,57.13615563228539,59.184194563147365
2020-07-02T13:00:00Z,95234308855.5,95664234500,95138887969.75,95486232996.5,NaN,NaN,NaN,NaN,94776186708.41197,95015767711.20093,95140205836.01587,95152496168.90674,282413456584.7244,280075274320.50684,-109669833.4493196,242487543.7548523,352157377.2041719,57.22271641212523,63.949883252549974
2020-07-02T14:00:00Z,95540155061.25,95605023892,94952962849.50003,94965726085.25,NaN,NaN,NaN,NaN,94787017529.94557,95011218472.47812,95115280157.33504,95115142152.17538,282413456584.7244,280464971364.5431,-113574579.88893569,210189152.34300232,323763732.231938,50.07383121723305,51.16292902238544
2020-07-02T15:00:00Z,94973778834.25,94975778834.25,93382495058.75,93410443716.25,NaN,NaN,NaN,NaN,94708356169.16296,94865693494.6392,94871732094.32289,94774202464.99031,282413456584.7244,280854668408.5793,-212274411.67098743,58420717.643203735,270695129.31419116,42.95723991982643,31.131979901687345
2020-07-02T16:00:00Z,93393443716.25,93588630738.5,92347351425,93389679559,NaN,NaN,NaN,NaN,94633003220.01079,94731510409.5811,94660010303.56248,94497297883.79225,282413456584.7244,281244365452.61554,-266802774.50151163,-62808338.812698364,203994435.68881327,35.841303025236584,30.95771705715788
2020-07-02T17:00:00Z,93373311043.5,93731658398.25,93090675000,93631499229.75,NaN,NaN,NaN,NaN,94575774420.56732,94631509393.23282,94513080150.1607,94324138152.9838,282413456584.7244,281634062496.65173,-273421265.5023323,-137782146.18910217,135639119.31323016,42.94526036194014,35.486784091000814
2020-07-02T18:00:00Z,93634499229.75,93837106207,93189020366.25,93715736770,NaN,NaN,NaN,NaN,94526629411.96347,94548257336.57529,94399173952.99489,94202457876.38704,282413456584.7244,282023759540.688,-259097165.8303693,-188232337.97473145,70864827.85563783,42.85890448636541,37.03625313580433
2020-07-02T19:00:00Z,93701130859.75,93856184869.75,93315047250,93531996829,NaN,NaN,NaN,NaN,94469793264.36555,94455870017.7048,94275291506.7099,94068365666.90964,282413456584.7244,282413456584.72424,-248908710.98259377,-240271060.87260437,8637650.10998939,42.91250516145512,35.05833600907579
2020-07-02T20:00:00Z,93531812619.75,93883870461.25,93204205060.5,93859869927.75,NaN,NaN,NaN,NaN,94434940502.27324,94401688191.34528,94215945566.85849,94026666519.07771,282413456584.7244,282413456584.72424,-208629231.55171221,-252148889.32965088,-43519657.77793867,50.040827374672425,41.102860554644664
2020-07-02T21:00:00Z,93814500927.25,94601983767.75,93767763265.75,94293138716.75,NaN,NaN,NaN,NaN,94426837543.10048,94391820057.29115,94226973159.70013,94079960958.61217,282413456584.7244,282413456584.72424,-144399182.79434827,-224018636.27087402,-79619453.47652575,50.00860480312745,47.99172285634001
2020-07-02T22:00:00Z,94261481318.5,94462877930.25,93974475741,94139741571.5,NaN,NaN,NaN,NaN,94410432059.00902,94368903831.31013,94214511504.24297,94091917081.18973,282413456584.7244,282413456584.72424,-105634960.89246103,-211663154.59210205,-106028193.69964102,50.03750102610002,45.9428464735125
2020-07-02T23:00:00Z,94105478117.5,94133478117.5,93795528150.49997,94046483688.95999,NaN,NaN,NaN,NaN,94389635009.29193,94339592909.2783,94190507530.63112,94082830402.74377,282413456584.7244,282413456584.72424,-80785599.7819742,-207010193.42710876,-126224593.64513457,42.87090397274575,44.693601182305045
2020-07-03T00:00:00Z,94011326115.84,94197632206.35999,93802542291.20001,94111661091.68002,NaN,NaN,NaN,NaN,94373750785.42839,94318871834.95119,94179243753.6381,94088596540.53102,229790353929.05762,279782301451.94086,-55665351.91620436,-195806283.54039,-140140931.62418565,49.35700243928729,45.80278362453326
2020-07-03T01:00:00Z,94091661091.68002,94616390106.88,94038716787.28,94513685019.95999,NaN,NaN,NaN,NaN,94381747027.40163,94336582124.49744,94227021077.39838,94173614236.41681,229790353929.05762,277151146319.15753,-10068531.459233016,-152726595.94822693,-142658064.4889939,56.03314201264402,52.174114522688434
2020-07-03T02:00:00Z,94513238352.31998,94569788572.12,94156557885.35999,94204871884.95999,NaN,NaN,NaN,NaN,94371639876.40497,94324608466.35767,94223856907.05003,94179865766.12544,229790353929.05762,274519991186.37418,631334.8135583997,-141868895.9720459,-142500230.7856043,49.327207802301956,47.54996444298907
2020-07-03T03:00:00Z,94192109488.51999,94345500921.68002,94072586194.28,94140032516.08002,NaN,NaN,NaN,NaN,94358405170.1007,94307828834.51424,94211881994.05432,94171899116.11636,229790353929.05762,271888836053.59082,4465958.446159214,-136917782.72790527,-141383741.1740645,42.41001943274608,46.61576975834794
2020-07-03T04:00:00Z,94123216383.79999,94244766603.6,93971615079.6,94218057366.6,NaN,NaN,NaN,NaN,94350385295.61494,94299667791.97658,94212764190.13228,94181130766.21309,229790353929.05762,269257680920.80746,12903645.58909291,-125254184.18769836,-138157829.77679127,43.05193932639335,47.94120988895455
2020-07-03T05:00:00Z,94222637048.12,94502129612.56,94076980855.28,94475235816.16,NaN,NaN,NaN,NaN,94357519611.07466,94315628521.4478,94250260136.70767,94239951776.20247,229790353929.05762,266626525788.0241,35187880.3983129,-94172979.27890015,-129360859.67721304,50.007709277622865,52.157650092425264
2020-07-03T06:00:00Z,94503025945.12,94655918704,94311847265,94313847265,NaN,NaN,NaN,94523303611.74782,94355024048.44182,94315466589.04346,94259344012.17801,94254730873.96198,229790353929.05762,263995370655.24078,38190518.18659465,-81622711.94396973,-119813230.13056438,57.12675180915115,49.45089558392622
2020-07-03T07:00:00Z,94320582851.16,94679235816.16,94067804711.31998,94603053792.91998,NaN,NaN,NaN,94526151832.50397,94369197176.69771,94341610880.30496,94308445409.42686,94324395457.75357,229790353929.05762,261364215522.45743,57619302.63277182,-47789101.83959961,-105408404.47237143,56.52082524006988,54.05253380271233
2020-07-03T08:00:00Z,94614396447.28,94980547394.88,94611501843.91998,94665029172.95999,NaN,NaN,NaN,94531111737.52025,94386101862.19841,94371012543.2736,94359385947.07445,94392522200.79486,229790353929.05762,258733060389.67407,71692501.54138592,-15792777.545639038,-87485279.08702496,55.90322606365725,54.99795864692401
2020-07-03T09:00:00Z,94674476532.28,94847235816.16,94105071430.75998,94465796641.72,NaN,NaN,NaN,94528779055.52739,94390655849.59964,94379629279.496,94374587474.88095,94407177088.97989,229790353929.05762,256101905256.89072,64838102.46684897,-6437651.003463745,-71275753.47031271,56.719387936076785,51.340721291698614
2020-07-03T10:00:00Z,94456981085.84,94582373671.79999,94245436860.6,94450720130.4,NaN,NaN,NaN,94525991236.77284,94394088094.2168,94386092084.12364,94385463568.52654,94415885697.26392,229790353929.05762,253470750124.10736,56830637.15559588,-237457.0258178711,-57068094.18141375,49.25584447988401,51.06399738841549
2020-07-03T11:00:00Z,94437588499.88,94731448799.75998,94331617385.20001,94697397023.68002,NaN,NaN,NaN,94532112872.01953,94411420033.04327,94414392533.17422,94430025490.69131,94472187962.54713,229790353929.05762,250839594991.32404,65095179.08924721,24300879.680145264,-40794299.40910195,48.46662824838563,55.30845653837854
2020-07-03T12:00:00Z,94705319129,94874471459.95999,94569558231.20001,94734867504.31998,NaN,NaN,NaN,94539354108.8874,94429902745.68765,94443526621.4602,94473574349.78113,94524723870.9017,229790353929.05762,248208439858.54068,69626029.3872669,46238237.32498169,-23387792.06228522,56.280432822894966,55.93369541846014
2020-07-03T13:00:00Z,94734235816.16,95061098212.81,94641045118.81998,94849285928.81,NaN,NaN,NaN,94550423102.45607,94453867499.00893,94480413831.21928,94527247432.49954,94589636282.48337,229790353929.05762,245577284725.75732,76331105.64942534,72026089.99949646,-4305015.649928883,64.33431806724474,57.871832855769554
2020-07-03T14:00:00Z,94861887936.48001,94982799901.91,94581400370.29001,94746473610.20001,NaN,NaN,NaN,94557424906.30406,94470587848.21985,94504601083.8539,94558565457.88533,94621003748.0267,229790353929.05762,242946129592.97397,70010320.88287035,83207885.45365906,13197564.570788708,57.189955500356994,55.50930153529749
2020-07-03T15:00:00Z,94783101710,94968558777.14001,94744519813.64001,94917353187.9,NaN,NaN,NaN,94570279487.78963,94496117296.20157,94542124002.40355,94609820847.88742,94680273636.00136,229790353929.05762,240314974460.1906,73163334.50386709,104651732.70062256,31488398.196755476,57.2057169460824,58.53887255184006
2020-07-03T16:00:00Z,94956406001.72,95229208247.37,94821185337.65,95005094470.06,NaN,NaN,NaN,94585808594.29929,94525201706.13634,94584212226.73595,94666288508.19778,94745237802.81308,229790353929.05762,237683819327.4073,76616609.39817423,127259159.94447327,50642550.54629904,64.35153089782911,60.043396066876504
2020-07-03T17:00:00Z,94975463537.24002,95127560665.81998,94763786400.98001,94786496239.75,NaN,NaN,NaN,94592976010.20824,94540132822.34283,94602601682.4645,94683461041.27667,94753489490.20047,229790353929.05762,235052664194.62393,60352559.09369807,126083249.41342163,65730690.31972356,64.31720798753379,54.716172411787696
2020-07-03T18:00:00Z,94794601552.60999,94877622293.48001,94614249483.54999,94784842362.6,NaN,NaN,NaN,94599828379.93651,94554116224.64325,94619169017.02226,94697944087.18001,94759760064.68037,229790353929.05762,232421509061.84058,46289985.84158443,123593172.6217041,77303186.78011967,64.28740729458136,54.67664677794311
2020-07-03T19:00:00Z,94775714420.19,94848882900,94572407295.45001,94791284354.91,NaN,NaN,NaN,94606666093.32841,94567668689.22992,94634815865.92114,94711278411.14143,94766064922.7263,229790353929.05762,229790353929.05722,34755594.317640096,120747679.6771698,85992085.3595297,57.151832227920394,54.813568646101494
2020-07-03T20:00:00Z,94784130320.37,94896989157.20001,94591696197.56,94882550312.69,NaN,NaN,NaN,94616519101.16275,94585661924.85622,94657337179.26376,94735745825.64838,94789362000.71904,229790353929.05762,229790353929.05722,30744522.26752761,124422738.19393921,93678215.9264116,57.16356788836586,56.80452760477953
2020-07-03T21:00:00Z,94909520443.20001,94959540869.29001,94776789863.56,94936935713.81998,NaN,NaN,NaN,94627962551.61479,94605734712.797,94682755227.85979,94764487238.24432,94818876743.33923,229790353929.05762,229790353929.05722,29235484.1866173,130222571.15968323,100987086.97306593,57.17781033030688,57.99232165988331
2020-07-03T22:00:00Z,94922935713.81998,94922935713.81998,94607185337.65,94638395333.81,NaN,NaN,NaN,94628335150.97891,94607601033.99774,94678722510.2189,94746474109.03941,94782780461.43338,229790353929.05762,229790353929.05722,6784246.359340221,109467394.92224121,102683148.56290099,50.036162939896954,49.88337928004009
2020-07-03T23:00:00Z,94656947990.24002,94657947990.24002,93982548493.23001,94390940360.51999,NaN,NaN,NaN,94619856765.60538,94595220424.08473,94652560496.60991,94695683573.53664,94704412441.2507,229790353929.05762,229790353929.05722,-24371536.923013657,72218727.40913391,96590264.33214757,50.041025084207654,44.34802082037698
2020-07-04T00:00:00Z,94368610029.03,94696306277.5,94253251298.00998,94568317332.50003,NaN,NaN,NaN,94618016071.5659,94593683104.56561,94644902027.14537,94677488396.2457,94677193419.50056,223866169347.2212,229494144699.96542,-32182593.094660923,56362022.96382141,88544616.05848233,57.08379619724022,48.73901223337627
2020-07-04T01:00:00Z,94518614436.25,94680495526.25,94418819765,94614371762.5,NaN,NaN,NaN,94617885917.67068,94594865313.59044,94642126548.54124,94668471734.28203,94664629088.10045,223866169347.2212,229197935470.87363,-33259505.30037473,46970234.433013916,80229739.73338865,57.00411580229689,49.84551027157832
2020-07-04T02:00:00Z,94611371762.5,95101895288.75,94544169620,94992807031.25,NaN,NaN,NaN,94631275957.44138,94617604840.31384,94674006592.42386,94714805348.1346,94730264676.73036,223866169347.2212,228901726241.78183,-8771559.245902807,69265290.67601013,78036849.92191294,56.929394658757346,57.889304747143754
2020-07-04T03:00:00Z,95006488993.75,95132788438.75,94913969316.25,94947383148.75,NaN,NaN,NaN,94642565499.98811,94636449315.08162,94698859006.63533,94748030748.22252,94773688371.1343,223866169347.2212,228605517012.69003,3426537.4331849813,82320021.71339417,78893484.28020918,56.85412481436307,56.71355378689089
2020-07-04T04:00:00Z,94933595843.75,95001533373.75,94877595341.25,94891173468.75,NaN,NaN,NaN,94651444356.01532,94651004981.00552,94716342139.55484,94768479708.29787,94797185390.65744,223866169347.2212,228309307783.59824,6586016.062624648,87126004.35848999,80539988.29586534,56.95332895514882,55.218981433929635
2020-07-04T05:00:00Z,94897646756.25,95081661157.5,94877706713.75,95074399560,NaN,NaN,NaN,94666549899.01477,94675198956.94806,94748892814.14076,94812182544.25531,94852628224.52596,223866169347.2212,228013098554.50644,19179859.607863396,104514812.80569458,85334953.19783118,56.87739505356014,59.01090280017483
2020-07-04T06:00:00Z,95077399560,95121395540,94864243476.25,94942602878.75,NaN,NaN,NaN,94676408934.00531,94690479181.05103,94766502820.01433,94830814020.6117,94870623155.37076,223866169347.2212,227716889325.41464,16879058.049266785,106433775.75941467,89554717.71014789,49.731615724671556,55.37838710979613
2020-07-04T07:00:00Z,94949602878.75,95133065111.25,94940347813.75,95010947377.5,NaN,NaN,NaN,94688356735.55869,94708791649.41954,94788725052.51303,94856547357.31003,94898687999.7966,223866169347.2212,227420680096.32285,18097265.070150733,112176299.0478363,94079033.97768557,56.89979476864091,56.86133441246302
2020-07-04T08:00:00Z,95003978863.75003,95069016711.25,94911978863.75003,95040913881.25,NaN,NaN,NaN,94700948062.19052,94727770062.66699,94811651309.67094,94882885432.1586,94927133176.08728,223866169347.2212,227124470867.23105,18966816.7584033,117787554.9256897,98820738.1672864,56.99573262281183,57.527837287239194
2020-07-04T09:00:00Z,95005234933.75,95060913881.25,94926005325,94953000802.5,NaN,NaN,NaN,94709949945.77301,94740640390.65746,94824501263.5645,94892901913.63594,94932306701.36983,223866169347.2212,226828261638.13925,12006225.923434064,113828520.57157898,101822294.64814492,57.09222434270167,54.85041229253463
2020-07-04T10:00:00Z,94955975346.25,94991133108.75,94753705377.5,94794489165,NaN,NaN,NaN,94712969203.60254,94743717463.47704,94821772890.96773,94878842949.54509,94904743194.09586,223866169347.2212,226532052409.04745,-4030060.582431942,96784718.92010498,100814779.50253692,49.90987356244923,50.304332991667366
2020-07-04T11:00:00Z,94796120717.5,94984255365,94732419328.75,94817355351.25,NaN,NaN,NaN,94716697280.30423,94747925342.77835,94821371296.44794,94870059006.9315,94887265625.52669,223866169347.2212,226235843179.95566,-13329874.368704349,84152436.5416565,97482310.91036084,42.69670329354293,50.93607056149286
2020-07-04T12:00:00Z,94820070307.5,95008335753.75,94685301092.5,94911140646.25,NaN,NaN,NaN,94723641686.23087,94757251931.54816,94829532146.42995,94875927812.54843,94892040629.67136,223866169347.2212,225939633950.86386,-13363612.635112405,80777795.11647034,94141407.75158274,49.90393548738382,53.54451093449837
2020-07-04T13:00:00Z,94934373270.00003,95190185151,94917197242,95125650716.00003,NaN,NaN,NaN,94737999151.57976,94778303290.6597,94856452016.39087,94911602513.04152,94938762646.93709,223866169347.2212,225643424721.77206,147045.8021273613,94325215.00424194,94178169.20211458,57.12682285910054,58.92359829316898
2020-07-04T14:00:00Z,95113146153,95161347775,94918005993,94939553064,NaN,NaN,NaN,94745197505.59477,94787517563.422,94864006657.08261,94915595448.89273,94938920730.34967,223866169347.2212,225347215492.68027,-4127365.402475357,89018962.44902039,93146327.85149574,49.994356739397055,53.17147529190527
2020-07-04T15:00:00Z,94971553064,94976553064,94702221110,94940987196,NaN,NaN,NaN,94752189994.53781,94796287256.71217,94871004887.89328,94919222841.33662,94939334023.47974,223866169347.2212,225051006263.58847,-7347794.55896759,83961584.65278625,91309379.21175385,42.8687442247349,53.20938326727866
2020-07-04T16:00:00Z,94921987196,95034345826,94791439580,95022369537,NaN,NaN,94637254805.69044,94761839263.91147,94809206244.1572,94884765310.53935,94933958083.57425,94955941126.18379,223866169347.2212,224754797034.49667,-4619932.93396607,85534463.04429626,90154395.97826234,42.87174224108682,55.41502212685499
2020-07-04T17:00:00Z,95015241856,96255011600,94949297000,95995956068,NaN,NaN,94667448167.0751,94805914864.0575,94877020519.80536,94985782652.12668,95085672081.34935,95163944114.54703,223866169347.2212,224458587805.40488,58642119.91719481,163457045.87475586,104814925.95756105,42.90332622794188,72.26098242745849
2020-07-04T18:00:00Z,96004736896,96179094667,95666807955,95825998890,NaN,NaN,94693193738.69566,94842346436.41258,94931247855.24506,95062165946.4788,95191433054.01373,95296355069.63762,223866169347.2212,224162378576.31308,83417584.50555761,209086906.58950806,125669322.08395045,50.07605483086075,67.46852698638502
2020-07-04T19:00:00Z,95827712797,95923936181,95585697824,95773243333.99997,NaN,NaN,94717194840.81354,94875592754.18356,94979361882.60248,95126809345.34436,95274548808.29749,95391732722.51009,223866169347.2212,223866169347.22128,90061038.54962432,238245620.27098083,148184581.7213565,42.914045926348514,66.0051856018826
2020-07-04T20:00:00Z,95780734558.99997,96049835564,95780734558.99997,95932181170,NaN,NaN,94744194537.01768,94913328054.74844,95033808699.02519,95200024965.7676,95368496288.5407,95499822412.00807,223866169347.2212,223866169347.22128,98295949.21992406,271054518.2462616,172758569.02633753,50.080639405041616,68.24013093298856
2020-07-04T21:00:00Z,95889757568,95971556491.00003,95580152000,95688355728,NaN,NaN,94765175896.81729,94941007614.50743,95071211386.39519,95244418671.42508,95414190494.17773,95537529075.20645,223866169347.2212,223866169347.22128,81169218.62200859,274220092.30384827,193050873.68183967,42.92746640339289,61.55438825503541
2020-07-04T22:00:00Z,95685382247,95831363293,95581113002,95767087730,NaN,NaN,94787440604.22134,94970510475.77502,95110975748.88689,95291934040.38643,95464604385.00949,95583440806.16516,223866169347.2212,223866169347.22128,69443975.58734077,279855843.1660156,210411867.57867485,42.90432621932359,62.82105911000711
2020-07-04T23:00:00Z,95776375929,95982820116.5,95672427720,95967847558,NaN,NaN,94813671869.86087,95006129657.28307,95159939852.26479,95353380723.80585,95536496266.86528,95660322156.53214,223866169347.2212,223866169347.22128,69348190.8366695,297097106.1245117,227748915.2878422,50.056542340961016,65.905728480166
2020-07-05T00:00:00Z,95980786564,96128746026.28,94113805176.6,94138828089.91998,NaN,NaN,94798675341.41774,94975154601.30582,95101590608.70222,95242966847.99805,95336829384.44452,95356023343.2097,237719397346.98,224558830747.20923,-53147284.86262241,161314809.2095642,214462094.07218662,49.8395318715175,36.331210619569
2020-07-05T01:00:00Z,94111828089.91998,94228804239.6,94056853195.51999,94183434178.91998,NaN,NaN,94785003315.58446,94946878871.93489,95049124527.00038,95146645696.26367,95172058640.79816,95121505510.35176,237719397346.98,225251492147.19717,-126247560.98742458,56652642.837905884,182900203.82533047,49.649283515985914,37.07285049053206
