time,open,high,low,close,EMA,EMA,EMA,EMA,Volume,Volume MA,EMA,EMA,EMA,EMA,Histogram,MACD,Signal,MF,RSI
2019-01-16T00:00:00Z,0.5355,0.5355,0.4668,0.4895,NaN,NaN,NaN,NaN,1343660.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-17T00:00:00Z,0.4895,0.4953,0.4639,0.4756,NaN,NaN,NaN,NaN,1411725.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-18T00:00:00Z,0.4762,0.5112,0.4601,0.4894,NaN,NaN,NaN,NaN,984417.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-19T00:00:00Z,0.4908,0.5,0.4673,0.4831,NaN,NaN,NaN,NaN,735443.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-20T00:00:00Z,0.4831,0.492,0.459,0.4834,NaN,NaN,NaN,NaN,677499.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-21T00:00:00Z,0.4834,0.5198,0.465,0.4972,NaN,NaN,NaN,NaN,897787.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-22T00:00:00Z,0.4972,0.5656,0.4956,0.5344,NaN,NaN,NaN,NaN,1784953.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-23T00:00:00Z,0.5342,0.5475,0.4901,0.5046,NaN,NaN,NaN,NaN,1827069.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-24T00:00:00Z,0.5046,0.5065,0.4518,0.5017,NaN,NaN,NaN,0.49543333333333334,1529219.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-25T00:00:00Z,0.5017,0.5157,0.4712,0.4739,NaN,NaN,NaN,0.49112666666666666,1112869.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-26T00:00:00Z,0.4736,0.4884,0.4624,0.4661,NaN,NaN,NaN,0.48612133333333335,865653.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-27T00:00:00Z,0.4661,0.4666,0.4229,0.4303,NaN,NaN,NaN,0.4749570666666667,2278919.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-28T00:00:00Z,0.4303,0.4313,0.3504,0.4116,NaN,NaN,0.4800615384615385,0.4622856533333334,4006211.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-29T00:00:00Z,0.4104,0.4638,0.4061,0.4505,NaN,NaN,0.47583846153846154,0.45992852266666673,5190825.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.43470676811229,NaN
2019-01-30T00:00:00Z,0.4505,0.4514,0.413,0.4249,NaN,NaN,0.4685615384615385,0.4529228181333334,2092369.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.363421059087386,38.15113719735877
2019-01-31T00:00:00Z,0.425,0.441,0.3811,0.3832,NaN,NaN,0.45636703296703296,0.4389782545066667,2029033.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.88370549318729,32.75511192945052
