time,open,high,low,close,EMA,EMA,EMA,EMA,Volume,Volume MA,EMA,EMA,EMA,EMA,Histogram,MACD,Signal,MF,RSI
2017-08-01T00:00:00Z,4261.48,4745.42,3400,4724.89,NaN,NaN,NaN,NaN,10015.640271999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-01T00:00:00Z,4689.89,4939.19,2817,4378.51,NaN,NaN,NaN,NaN,27634.18912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-01T00:00:00Z,4378.49,6498.01,4110,6463,NaN,NaN,NaN,NaN,41626.388462999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-11-01T00:00:00Z,6463,11300.03,5325.01,9838.96,NaN,NaN,NaN,NaN,108487.97811899999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-12-01T00:00:00Z,9837,19798.68,9380,13716.36,NaN,NaN,NaN,NaN,408432.865114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-01T00:00:00Z,13715.65,17176.24,9035,10285.1,NaN,NaN,NaN,NaN,816675.564467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-01T00:00:00Z,10285.1,11786.01,6000.01,10326.76,NaN,NaN,NaN,NaN,1243939.210802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-01T00:00:00Z,10325.64,11710,6600.1,6923.91,NaN,NaN,NaN,NaN,1235148.956367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-01T00:00:00Z,6922,9759.82,6430,9246.01,NaN,NaN,NaN,8433.722222222223,1110963.1677549998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-05-01T00:00:00Z,9246.01,10020,7032.95,7485.01,NaN,NaN,NaN,8243.979777777779,914473.5375460001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-06-01T00:00:00Z,7485.01,7786.69,5750,6390.07,NaN,NaN,NaN,7873.197822222222,942242.5449529999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-01T00:00:00Z,6391.08,8491.77,6070,7730.93,NaN,NaN,NaN,7844.744257777778,1102510.4367860002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-08-01T00:00:00Z,7735.67,7750,5880,7011.21,NaN,NaN,8040.055384615384,7678.037406222223,1408159.816556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-09-01T00:00:00Z,7011.21,7410,6111,6626.57,NaN,NaN,7838.128901098901,7467.743924977778,1100573.782678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.169668729290635,NaN
2018-10-01T00:00:00Z,6626.57,7680,6205,6371.93,NaN,NaN,7628.67191522763,7248.581139982222,629916.320853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.47697637364969,53.36984765466755
2018-11-01T00:00:00Z,6369.52,6615.15,3652.66,4041.32,NaN,NaN,7116.193070195111,6607.128911985777,1210365.449617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.648749410979462,48.3990379801122
2018-12-01T00:00:00Z,4041.27,4312.99,3156.26,3702.9,NaN,NaN,6628.579774452953,6026.283129588622,1591229.1471709998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.784120375825623,47.70423888858383
2019-01-01T00:00:00Z,3701.23,4069.8,3349.92,3434.1,NaN,NaN,6172.225520959673,5507.846503670898,908244.1405399999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.26351076297587,47.125560889071984
2019-02-01T00:00:00Z,3434.1,4198,3373.1,3813.69,NaN,NaN,5835.291875108292,5169.015202936718,861783.986727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.422611220548134,48.083321736986164
2019-03-01T00:00:00Z,3814.26,4140,3670.69,4103.95,NaN,NaN,5587.957321521393,4956.002162349375,787190.4892500001,822980.6806578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.405635137644893,48.84635765265042
2019-04-01T00:00:00Z,4102.44,5600,4067,5320.81,NaN,6758.856666666667,5549.793418446909,5028.9637298795,1126961.3151010002,878827.96439925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.62276253193017,52.029461341222714
2019-05-01T00:00:00Z,5321.94,9074.26,5316.2,8555,NaN,6922.142424242425,5979.1086443830645,5734.170983903599,1498409.8902299998,952366.7494547501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.753037931190164,59.28171943751528
2019-06-01T00:00:00Z,8555,13970,7444.58,10854.1,NaN,7279.5931129476585,6675.535980899769,6758.15678712288,1689489.647326,1034759.9123979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.15519787086036,63.50551518339442
2019-07-01T00:00:00Z,10854.1,13147.08,9060,10080.53,NaN,7534.223739043326,7161.963697914088,7422.631429698304,1886176.0659149997,1123644.3167877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.0040724669052,61.204991233583186
2019-08-01T00:00:00Z,10080.53,12330.7,9320,9587.47,NaN,7720.8824900393865,7508.4645982120755,7855.599143758643,1201960.9433980002,1163320.7207018998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.5331623948103,59.720013144078386
2019-09-01T00:00:00Z,9588.74,10905.87,7710,8289.34,NaN,7772.560445490351,7620.018227038922,7942.347315006914,1116856.475836,1178329.76627035,NaN,NaN,NaN,NaN,NaN,390.746535981395,NaN,54.807752023394464,55.87619254697672
2019-10-01T00:00:00Z,8289.97,10370,7300,9140.85,NaN,7896.950404991228,7837.279908890505,8182.047852005531,1446755.8547160001,1188470.5984660499,NaN,NaN,NaN,NaN,NaN,479.00674017623624,NaN,53.375884302951505,57.79513512184729
2019-11-01T00:00:00Z,9140.86,9513.68,6515,7541.89,NaN,7864.672186355662,7795.081350477576,8054.016281604425,1499118.774995,1201669.0893974497,NaN,NaN,NaN,NaN,NaN,415.14534186534274,NaN,51.55272718213354,53.12311147601209
2019-12-01T00:00:00Z,7540.63,7750,6435,7195.23,NaN,7803.813805777875,7709.38830040935,7882.25902528354,1307026.4679400001,1211472.2544066997,NaN,NaN,NaN,NaN,NaN,332.72669256916834,NaN,46.41211971086248,52.13903788239598
