time,open,high,low,close,EMA,EMA,EMA,EMA,Volume,Volume MA,EMA,EMA,EMA,EMA,Histogram,MACD,Signal,MF,RSI
2017-08-17T00:00:00Z,4261.48,4485.39,4200.74,4285.08,NaN,NaN,NaN,NaN,795.150377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-18T00:00:00Z,4285.08,4371.52,3938.77,4108.37,NaN,NaN,NaN,NaN,1199.888264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-19T00:00:00Z,4108.37,4184.69,3850,4139.98,NaN,NaN,NaN,NaN,381.309763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-20T00:00:00Z,4120.98,4211.08,4032.62,4086.29,NaN,NaN,NaN,NaN,467.083022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-21T00:00:00Z,4069.13,4119.62,3911.79,4016,NaN,NaN,NaN,NaN,691.74306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-22T00:00:00Z,4016,4104.82,3400,4040,NaN,NaN,NaN,NaN,966.684858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-23T00:00:00Z,4040,4265.8,4013.89,4114.01,NaN,NaN,NaN,NaN,1001.136565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-24T00:00:00Z,4147,4371.68,4085.01,4316.01,NaN,NaN,NaN,NaN,787.418753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-25T00:00:00Z,4316.01,4453.91,4247.48,4280.68,NaN,NaN,NaN,4154.046666666666,573.61274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-26T00:00:00Z,4280.71,4367,4212.41,4337.44,NaN,NaN,NaN,4190.725333333333,228.108068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-27T00:00:00Z,4332.51,4400,4285.54,4310.01,NaN,NaN,NaN,4214.582266666666,350.692585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-28T00:00:00Z,4310.01,4399.82,4124.54,4386.69,NaN,NaN,NaN,4249.003813333333,603.841616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-29T00:00:00Z,4353.65,4625.85,4313.55,4587.48,NaN,NaN,4231.387692307692,4316.699050666666,603.545028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-30T00:00:00Z,4564.52,4647.51,4416.01,4555.14,NaN,NaN,4277.638021978022,4364.387240533333,808.468771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.70652227484551,NaN
2017-08-31T00:00:00Z,4555.14,4745.42,4555.14,4724.89,NaN,NaN,4341.531161695448,4436.487792426667,556.956802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.45100602774019,67.85827398305986
2017-09-01T00:00:00Z,4689.89,4885.55,4654.88,4834.91,NaN,NaN,4412.013852881812,4516.172233941334,560.666366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.33597363700231,70.6794655907821
2017-09-02T00:00:00Z,4796.16,4939.19,4286.87,4472.14,NaN,NaN,4420.603302470125,4507.365787153067,929.148595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.663044785732176,53.884720079742976
2017-09-03T00:00:00Z,4508.5,4714.76,4298.33,4509.08,NaN,NaN,4433.242830688679,4507.708629722453,691.216198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.06091520194018,55.05584599074014
2017-09-04T00:00:00Z,4505,4527.49,3972.51,4100.11,NaN,NaN,4385.652426304581,4426.188903777963,1394.644614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.03860815442197,42.26003453900124
2017-09-05T00:00:00Z,4106.97,4484.99,3603,4366.47,NaN,NaN,4382.912079689641,4414.2451230223705,1228.938157,741.0127101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.41244344597951,50.35319153107059
2017-09-06T00:00:00Z,4366.49,4662.87,4335.26,4619.77,NaN,4342.407142857143,4416.748925448264,4455.350098417896,807.363726,741.62337755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.89925446170724,56.58522612592333
2017-09-07T00:00:00Z,4619.77,4788.59,4438.19,4691.61,NaN,4374.152857142857,4456.014793241369,4502.602078734317,500.429975,706.6504631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.73760541628652,58.18829511861674
2017-09-08T00:00:00Z,4691.66,4735.39,4028.93,4282.8,NaN,4365.848051948052,4431.269822778317,4458.641662987454,1132.255046,744.1977272500001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.70285622564137,47.450898785420655
2017-09-09T00:00:00Z,4282.8,4426.62,4150.06,4258.81,NaN,4356.117319952775,4406.632705238557,4418.675330389963,658.782952,753.78272375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.102218665180324,46.90392568983139
2017-09-10T00:00:00Z,4258.81,4283,3801,4130.37,NaN,4335.594836320704,4367.166604490191,4361.014264311971,660.373275,752.2142345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.04610958792347,43.98085118876622
2017-09-11T00:00:00Z,4153.62,4334.43,4098.91,4208.47,NaN,4324.038033018822,4344.495660991593,4330.505411449577,699.989065,738.8794448499999,NaN,NaN,NaN,NaN,NaN,8.179070993181085,NaN,41.76487276279953,46.17735104920699
2017-09-12T00:00:00Z,4208.6,4394.59,4040.8,4163.72,NaN,4309.463666380747,4318.670566564222,4297.148329159661,879.630319,732.8041325499998,NaN,NaN,NaN,NaN,NaN,-6.904025179777818,NaN,35.55181917328919,45.08649403362089
2017-09-13T00:00:00Z,4159.72,4165.38,3760,3944.69,NaN,4276.302423982497,4265.244771340762,4226.656663327729,913.462545,739.1063221499999,NaN,NaN,NaN,NaN,NaN,-36.11506605397972,NaN,28.292602060425423,40.09404200177548
2017-09-14T00:00:00Z,3944,3993,3165.13,3189.02,NaN,4177.4585672568155,4111.498375434939,4019.1293306621833,1665.021543,793.6767622999998,NaN,NaN,NaN,NaN,NaN,-118.8710090060863,NaN,21.75625214438527,28.40697210452545
2017-09-15T00:00:00Z,3188.01,3856,2817,3700,NaN,4134.053242960741,4052.7128932299474,3955.3034645297466,1968.866492,880.7146835,NaN,NaN,NaN,NaN,NaN,-141.5916935525397,NaN,27.359756388536056,40.94284848077143
2017-09-16T00:00:00Z,3674.01,3950,3470.66,3714.95,NaN,4095.952948146128,4004.461051339955,3907.2327716237974,1297.563953,928.0582519,NaN,NaN,NaN,NaN,NaN,-156.58662653278043,NaN,35.37685353718898,41.266881305284876
2017-09-17T00:00:00Z,3685.23,3748.21,3499.02,3699.99,NaN,4059.95631649648,3960.9651868628184,3865.7842172990377,682.17121,931.9747315999999,NaN,NaN,NaN,NaN,NaN,-167.74372073060067,NaN,35.762231625245676,41.024313634242155
2017-09-18T00:00:00Z,3690,4123.2,3690,4035.01,NaN,4057.6884695422546,3971.543017310987,3899.62937383923,1030.006455,953.2978029499998,NaN,NaN,NaN,NaN,NaN,-147.84818233025408,NaN,44.214190637751265,48.34670776409878
2017-09-19T00:00:00Z,4060,4089.97,3830.91,3910.04,4209.4126470588235,4044.2658814020497,3962.756871980846,3901.711499071384,902.332129,957.9909708499997,NaN,NaN,NaN,NaN,-39.65296931881514,-140.54474703277174,-100.8917777139566,45.47423160579524,46.049880555729544
2017-09-20T00:00:00Z,3910.04,4046.08,3820,3900,4191.7319243697475,4031.150801274591,3953.791604555011,3901.369199257107,720.935076,966.1898845499998,NaN,NaN,NaN,NaN,-26.50413341530563,-134.02194448308865,-107.51781106778301,39.31518409909565,45.86137631324213
2017-09-21T00:00:00Z,3889.99,3910,3567,3609.99,4158.489528691476,3992.8634557041732,3904.677089618581,3843.0933594056855,1001.654084,988.2392704499998,NaN,NaN,NaN,NaN,-34.40084866023241,-150.51887189307354,-116.11802323284113,34.078953846010634,40.68113886414492
2017-09-22T00:00:00Z,3592.84,3750,3505.55,3595.87,4126.339841337677,3956.7731415492485,3860.5617911016407,3793.648687524548,838.966425,983.7301619499998,NaN,NaN,NaN,NaN,-37.38948701974948,-162.85488200752798,-125.4653949877785,35.29826847143066,40.441621200314316
2017-09-23T00:00:00Z,3595.88,3817.19,3542.91,3780,4106.548993261238,3940.702855953862,3849.0529638014063,3790.9189500196385,752.792791,986.8089915999999,NaN,NaN,NaN,NaN,-24.408098455560236,-155.97551805722878,-131.56741960166855,40.609226749936596,44.99003872007041
2017-09-24T00:00:00Z,3779.54,3789.99,3622.76,3660.02,4081.033050789167,3915.1862326853293,3822.04825468692,3764.7391600157107,661.63639,950.1585803999999,NaN,NaN,NaN,NaN,-21.449470995647715,-158.3792583462282,-136.92978735058048,40.79984603201274,42.70164348785554
2017-09-25T00:00:00Z,3660.02,3979.87,3653.69,3920.75,4071.8740193155004,3915.692029713936,3836.1485040173598,3795.9413280125686,727.994713,925.1114081999998,NaN,NaN,NaN,NaN,-0.583101687891201,-137.65866446044447,-137.07556277255327,40.635018071259715,48.796721480872286
2017-09-26T00:00:00Z,3928,3976.99,3850.05,3882.35,4061.0440753546145,3912.660936103578,3842.7487177291655,3813.223062410055,526.727987,911.0796212499997,NaN,NaN,NaN,NaN,11.325194949247674,-122.91906908599367,-134.24426403524134,45.9969631397668,47.98709177258222
2017-09-27T00:00:00Z,3882.36,4249.94,3872.81,4193,4068.5844139057795,3938.1463055487075,3892.7846151964277,3889.178449928044,628.170966,917.4666707999999,NaN,NaN,NaN,NaN,39.24423574131967,-85.18896935859175,-124.43320509991142,52.14125986521209,54.55605240332149
2017-09-28T00:00:00Z,4192.11,4300,4101,4174.5,4074.6367331111633,3959.6330050442793,3933.0296701683665,3946.242759942435,849.785325,903.34318475,NaN,NaN,NaN,NaN,54.63990894056549,-56.13331892420456,-110.77322786477005,62.02548767223521,54.11771350211416
2017-09-29T00:00:00Z,4178.98,4263.86,3952.01,4174.69,4080.3540626476683,3979.183640949345,3967.5525744300285,3991.932207953948,1602.309565,950.5195153999999,NaN,NaN,NaN,NaN,62.447328053086736,-32.714067798411634,-95.16139585149837,47.89739673354995,54.12179049630811
